Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,08,"Edible fruit, nuts, peel of citrus fruit, melons",1,No Quantity,,,,,,,235103690,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,08,"Edible fruit, nuts, peel of citrus fruit, melons",1,No Quantity,,,,,,,241738272,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,08,"Edible fruit, nuts, peel of citrus fruit, melons",1,No Quantity,,,,,,,258030315,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,,,,,27846713,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,,,,,10274815,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,,,,,19660028,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,09,"Coffee, tea, mate and spices",1,No Quantity,,,,,,,18711615,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,,,,,,,2555278314,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,,,,,,,891350500,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,,,,,,,695948352,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,10,Cereals,1,No Quantity,,,,,,,497047473,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,11,"Milling products, malt, starches, inulin, wheat gluten",1,No Quantity,,,,,,,71427422,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,11,"Milling products, malt, starches, inulin, wheat gluten",1,No Quantity,,,,,,,68106726,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,11,"Milling products, malt, starches, inulin, wheat gluten",1,No Quantity,,,,,,,55111864,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,11,"Milling products, malt, starches, inulin, wheat gluten",1,No Quantity,,,,,,,78772207,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,12,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",1,No Quantity,,,,,,,411921025,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,12,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",1,No Quantity,,,,,,,988705859,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,12,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",1,No Quantity,,,,,,,1344707328,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,12,"Oil seed, oleagic fruits, grain, seed, fruit, etc, nes",1,No Quantity,,,,,,,1638695081,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,20528243,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,20561102,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,19384224,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,13,"Lac, gums, resins, vegetable saps and extracts nes",1,No Quantity,,,,,,,28883793,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,40027351,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,32996403,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,42994032,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,14,"Vegetable plaiting materials, vegetable products nes",1,No Quantity,,,,,,,48075424,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1694896780,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1677951712,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1487670144,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,15,"Animal,vegetable fats and oils, cleavage products, etc",1,No Quantity,,,,,,,1358657756,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,16,"Meat, fish and seafood food preparations nes",1,No Quantity,,,,,,,8279341,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,16,"Meat, fish and seafood food preparations nes",1,No Quantity,,,,,,,8371216,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,16,"Meat, fish and seafood food preparations nes",1,No Quantity,,,,,,,6428036,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,16,"Meat, fish and seafood food preparations nes",1,No Quantity,,,,,,,11714997,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,427610218,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,250373595,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,171382112,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,17,Sugars and sugar confectionery,1,No Quantity,,,,,,,182243871,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,,,,,,,59416060,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,,,,,,,71126975,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,,,,,,,64189512,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,18,Cocoa and cocoa preparations,1,No Quantity,,,,,,,53502295,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,19,"Cereal, flour, starch, milk preparations and products",1,No Quantity,,,,,,,17367521,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,19,"Cereal, flour, starch, milk preparations and products",1,No Quantity,,,,,,,16469518,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,19,"Cereal, flour, starch, milk preparations and products",1,No Quantity,,,,,,,14768071,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,19,"Cereal, flour, starch, milk preparations and products",1,No Quantity,,,,,,,47665872,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,20,"Vegetable, fruit, nut, etc food preparations",1,No Quantity,,,,,,,16113103,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,20,"Vegetable, fruit, nut, etc food preparations",1,No Quantity,,,,,,,17900299,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,20,"Vegetable, fruit, nut, etc food preparations",1,No Quantity,,,,,,,23536020,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,20,"Vegetable, fruit, nut, etc food preparations",1,No Quantity,,,,,,,42765903,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,85163012,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,87064578,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,83295912,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,21,Miscellaneous edible preparations,1,No Quantity,,,,,,,118565684,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,41719622,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,67697824,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,75318888,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,22,"Beverages, spirits and vinegar",1,No Quantity,,,,,,,123193967,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,23,"Residues, wastes of food industry, animal fodder",1,No Quantity,,,,,,,1297684856,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,23,"Residues, wastes of food industry, animal fodder",1,No Quantity,,,,,,,1790629027,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,23,"Residues, wastes of food industry, animal fodder",1,No Quantity,,,,,,,1402181504,,,0
H1,1999,1999,1999,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,23,"Residues, wastes of food industry, animal fodder",1,No Quantity,,,,,,,618626404,,,0
H1,1996,1996,1996,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,456987225,,,0
H1,1997,1997,1997,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,254404192,,,0
H1,1998,1998,1998,2,0,1,Import,156,China,CHN,0,World,WLD,,,,,,,,24,Tobacco and manufactured tobacco substitutes,1,No Quantity,,,,,,,105712832,,,0
